,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,Discontinued,UnitsInStock,NotInStock,Price
1676,10888/68,10888,68,12.5,18,0.0,0,6,0,225.0
1677,10889/11,10889,11,21.0,40,0.0,0,22,0,840.0
1678,10889/38,10889,38,263.5,40,0.0,0,17,0,10540.0
1679,10890/17,10890,17,39.0,15,0.0,1,0,1,585.0
1680,10890/34,10890,34,14.0,10,0.0,0,111,0,140.0
1681,10890/41,10890,41,9.65,14,0.0,0,85,0,135.1
1682,10891/30,10891,30,25.89,15,0.05,0,10,0,368.93249999999995
1683,10892/59,10892,59,55.0,40,0.05,0,79,0,2090.0
1684,10893/8,10893,8,40.0,30,0.0,0,6,0,1200.0
1685,10893/24,10893,24,4.5,10,0.0,1,20,1,45.0
1686,10893/29,10893,29,123.79,24,0.0,1,0,1,2970.96
1687,10893/30,10893,30,25.89,35,0.0,0,10,0,906.15
1688,10893/36,10893,36,19.0,20,0.0,0,112,0,380.0
1689,10894/13,10894,13,6.0,28,0.05,0,24,0,159.59999999999997
1690,10894/69,10894,69,36.0,50,0.05,0,26,0,1709.9999999999998
1691,10894/75,10894,75,7.75,120,0.05,0,125,0,883.5
1692,10895/24,10895,24,4.5,110,0.0,1,20,1,495.0
1693,10895/39,10895,39,18.0,45,0.0,0,69,0,810.0
1694,10895/40,10895,40,18.4,91,0.0,0,123,0,1674.3999999999999
1695,10895/60,10895,60,34.0,100,0.0,0,19,0,3400.0
1696,10896/45,10896,45,9.5,15,0.0,0,5,0,142.5
1697,10896/56,10896,56,38.0,16,0.0,0,21,0,608.0
1698,10897/29,10897,29,123.79,80,0.0,1,0,1,9903.2
1699,10897/30,10897,30,25.89,36,0.0,0,10,0,932.04
1700,10898/13,10898,13,6.0,5,0.0,0,24,0,30.0
1701,10899/39,10899,39,18.0,8,0.15,0,69,0,122.39999999999999
1702,10900/70,10900,70,15.0,3,0.25,0,15,0,33.75
1703,10901/41,10901,41,9.65,30,0.0,0,85,0,289.5
1704,10901/71,10901,71,21.5,30,0.0,0,26,0,645.0
1705,10902/55,10902,55,24.0,30,0.15,0,115,0,612.0
1706,10902/62,10902,62,49.3,6,0.15,0,17,0,251.42999999999995
1707,10903/13,10903,13,6.0,40,0.0,0,24,0,240.0
1708,10903/65,10903,65,21.05,21,0.0,0,76,0,442.05
1709,10903/68,10903,68,12.5,20,0.0,0,6,0,250.0
1710,10904/58,10904,58,13.25,15,0.0,0,62,0,198.75
1711,10904/62,10904,62,49.3,35,0.0,0,17,0,1725.5
1712,10905/1,10905,1,18.0,20,0.05,0,39,0,341.99999999999994
1713,10906/61,10906,61,28.5,15,0.0,0,113,0,427.5
1714,10907/75,10907,75,7.75,14,0.0,0,125,0,108.5
1715,10908/7,10908,7,30.0,20,0.05,0,15,0,570.0
1716,10908/52,10908,52,7.0,14,0.05,0,38,0,93.1
1717,10909/7,10909,7,30.0,12,0.0,0,15,0,360.0
1718,10909/16,10909,16,17.45,15,0.0,0,29,0,261.75
1719,10909/41,10909,41,9.65,5,0.0,0,85,0,48.25
1720,10910/19,10910,19,9.2,12,0.0,0,25,0,110.39999999999999
1721,10910/49,10910,49,20.0,10,0.0,0,10,0,200.0
1722,10910/61,10910,61,28.5,5,0.0,0,113,0,142.5
1723,10911/1,10911,1,18.0,10,0.0,0,39,0,180.0
1724,10911/17,10911,17,39.0,12,0.0,1,0,1,468.0
1725,10911/67,10911,67,14.0,15,0.0,0,52,0,210.0
1726,10912/11,10912,11,21.0,40,0.25,0,22,0,630.0
1727,10912/29,10912,29,123.79,60,0.25,1,0,1,5570.55
1728,10913/4,10913,4,22.0,30,0.25,0,53,0,495.0
1729,10913/33,10913,33,2.5,40,0.25,0,112,0,75.0
1730,10913/58,10913,58,13.25,15,0.0,0,62,0,198.75
1731,10914/71,10914,71,21.5,25,0.0,0,26,0,537.5
1732,10915/17,10915,17,39.0,10,0.0,1,0,1,390.0
1733,10915/33,10915,33,2.5,30,0.0,0,112,0,75.0
1734,10915/54,10915,54,7.45,10,0.0,0,21,0,74.5
1735,10916/16,10916,16,17.45,6,0.0,0,29,0,104.69999999999999
1736,10916/32,10916,32,32.0,6,0.0,0,9,0,192.0
1737,10916/57,10916,57,19.5,20,0.0,0,36,0,390.0
1738,10917/30,10917,30,25.89,1,0.0,0,10,0,25.89
1739,10917/60,10917,60,34.0,10,0.0,0,19,0,340.0
1740,10918/1,10918,1,18.0,60,0.25,0,39,0,810.0
1741,10918/60,10918,60,34.0,25,0.25,0,19,0,637.5
1742,10919/16,10919,16,17.45,24,0.0,0,29,0,418.79999999999995
1743,10919/25,10919,25,14.0,24,0.0,0,76,0,336.0
1744,10919/40,10919,40,18.4,20,0.0,0,123,0,368.0
1745,10920/50,10920,50,16.25,24,0.0,0,65,0,390.0
1746,10921/35,10921,35,18.0,10,0.0,0,20,0,180.0
1747,10921/63,10921,63,43.9,40,0.0,0,24,0,1756.0
1748,10922/17,10922,17,39.0,15,0.0,1,0,1,585.0
1749,10922/24,10922,24,4.5,35,0.0,1,20,1,157.5
1750,10923/42,10923,42,14.0,10,0.2,1,26,1,112.00000000000001
1751,10923/43,10923,43,46.0,10,0.2,0,17,0,368.00000000000006
1752,10923/67,10923,67,14.0,24,0.2,0,52,0,268.8
1753,10924/10,10924,10,31.0,20,0.1,0,31,0,558.0
1754,10924/28,10924,28,45.6,30,0.1,1,26,1,1231.2
1755,10924/75,10924,75,7.75,6,0.0,0,125,0,46.5
1756,10925/36,10925,36,19.0,25,0.15,0,112,0,403.74999999999994
1757,10925/52,10925,52,7.0,12,0.15,0,38,0,71.4
1758,10926/11,10926,11,21.0,2,0.0,0,22,0,42.0
1759,10926/13,10926,13,6.0,10,0.0,0,24,0,60.0
1760,10926/19,10926,19,9.2,7,0.0,0,25,0,64.39999999999999
1761,10926/72,10926,72,34.8,10,0.0,0,14,0,348.0
1762,10927/20,10927,20,81.0,5,0.0,0,40,0,405.0
1763,10927/52,10927,52,7.0,5,0.0,0,38,0,35.0
1764,10927/76,10927,76,18.0,20,0.0,0,57,0,360.0
1765,10928/47,10928,47,9.5,5,0.0,0,36,0,47.5
1766,10928/76,10928,76,18.0,5,0.0,0,57,0,90.0
1767,10929/21,10929,21,10.0,60,0.0,0,3,0,600.0
1768,10929/75,10929,75,7.75,49,0.0,0,125,0,379.75
1769,10929/77,10929,77,13.0,15,0.0,0,32,0,195.0
1770,10930/21,10930,21,10.0,36,0.0,0,3,0,360.0
1771,10930/27,10930,27,43.9,25,0.0,0,49,0,1097.5
1772,10930/55,10930,55,24.0,25,0.2,0,115,0,480.00000000000006
1773,10930/58,10930,58,13.25,30,0.2,0,62,0,318.00000000000006
1774,10931/13,10931,13,6.0,42,0.15,0,24,0,214.2
1775,10931/57,10931,57,19.5,30,0.0,0,36,0,585.0
1776,10932/16,10932,16,17.45,30,0.1,0,29,0,471.15
1777,10932/62,10932,62,49.3,14,0.1,0,17,0,621.18
1778,10932/72,10932,72,34.8,16,0.0,0,14,0,556.8
1779,10932/75,10932,75,7.75,20,0.1,0,125,0,139.5
1780,10933/53,10933,53,32.8,2,0.0,1,0,1,65.6
1781,10933/61,10933,61,28.5,30,0.0,0,113,0,855.0
1782,10934/6,10934,6,25.0,20,0.0,0,120,0,500.0
1783,10935/1,10935,1,18.0,21,0.0,0,39,0,378.0
1784,10935/18,10935,18,62.5,4,0.25,0,42,0,187.5
1785,10935/23,10935,23,9.0,8,0.25,0,61,0,54.0
1786,10936/36,10936,36,19.0,30,0.2,0,112,0,456.00000000000006
1787,10937/28,10937,28,45.6,8,0.0,1,26,1,364.8
1788,10937/34,10937,34,14.0,20,0.0,0,111,0,280.0
1789,10938/13,10938,13,6.0,20,0.25,0,24,0,90.0
1790,10938/43,10938,43,46.0,24,0.25,0,17,0,828.0
1791,10938/60,10938,60,34.0,49,0.25,0,19,0,1249.5
1792,10938/71,10938,71,21.5,35,0.25,0,26,0,564.375
1793,10939/2,10939,2,19.0,10,0.15,0,17,0,161.5
1794,10939/67,10939,67,14.0,40,0.15,0,52,0,476.0
1795,10940/7,10940,7,30.0,8,0.0,0,15,0,240.0
1796,10940/13,10940,13,6.0,20,0.0,0,24,0,120.0
1797,10941/31,10941,31,12.5,44,0.25,0,0,1,412.5
1798,10941/62,10941,62,49.3,30,0.25,0,17,0,1109.2499999999998
1799,10941/68,10941,68,12.5,80,0.25,0,6,0,750.0
1800,10941/72,10941,72,34.8,50,0.0,0,14,0,1739.9999999999998
1801,10942/49,10942,49,20.0,28,0.0,0,10,0,560.0
1802,10943/13,10943,13,6.0,15,0.0,0,24,0,90.0
1803,10943/22,10943,22,21.0,21,0.0,0,104,0,441.0
1804,10943/46,10943,46,12.0,15,0.0,0,95,0,180.0
1805,10944/11,10944,11,21.0,5,0.25,0,22,0,78.75
1806,10944/44,10944,44,19.45,18,0.25,0,27,0,262.575
1807,10944/56,10944,56,38.0,18,0.0,0,21,0,684.0
1808,10945/13,10945,13,6.0,20,0.0,0,24,0,120.0
1809,10945/31,10945,31,12.5,10,0.0,0,0,1,125.0
1810,10946/10,10946,10,31.0,25,0.0,0,31,0,775.0
1811,10946/24,10946,24,4.5,25,0.0,1,20,1,112.5
1812,10946/77,10946,77,13.0,40,0.0,0,32,0,520.0
1813,10947/59,10947,59,55.0,4,0.0,0,79,0,220.0
1814,10948/50,10948,50,16.25,9,0.0,0,65,0,146.25
1815,10948/51,10948,51,53.0,40,0.0,0,20,0,2120.0
1816,10948/55,10948,55,24.0,4,0.0,0,115,0,96.0
1817,10949/6,10949,6,25.0,12,0.0,0,120,0,300.0
1818,10949/10,10949,10,31.0,30,0.0,0,31,0,930.0
1819,10949/17,10949,17,39.0,6,0.0,1,0,1,234.0
1820,10949/62,10949,62,49.3,60,0.0,0,17,0,2958.0
1821,10950/4,10950,4,22.0,5,0.0,0,53,0,110.0
1822,10951/33,10951,33,2.5,15,0.05,0,112,0,35.625
1823,10951/41,10951,41,9.65,6,0.05,0,85,0,55.005
1824,10951/75,10951,75,7.75,50,0.05,0,125,0,368.125
1825,10952/6,10952,6,25.0,16,0.05,0,120,0,380.0
1826,10952/28,10952,28,45.6,2,0.0,1,26,1,91.2
1827,10953/20,10953,20,81.0,50,0.05,0,40,0,3847.5
1828,10953/31,10953,31,12.5,50,0.05,0,0,1,593.75
1829,10954/16,10954,16,17.45,28,0.15,0,29,0,415.31
1830,10954/31,10954,31,12.5,25,0.15,0,0,1,265.625
1831,10954/45,10954,45,9.5,30,0.0,0,5,0,285.0
1832,10954/60,10954,60,34.0,24,0.15,0,19,0,693.5999999999999
1833,10955/75,10955,75,7.75,12,0.2,0,125,0,74.4
1834,10956/21,10956,21,10.0,12,0.0,0,3,0,120.0
1835,10956/47,10956,47,9.5,14,0.0,0,36,0,133.0
1836,10956/51,10956,51,53.0,8,0.0,0,20,0,424.0
1837,10957/30,10957,30,25.89,30,0.0,0,10,0,776.7
1838,10957/35,10957,35,18.0,40,0.0,0,20,0,720.0
1839,10957/64,10957,64,33.25,8,0.0,0,22,0,266.0
1840,10958/5,10958,5,21.35,20,0.0,1,0,1,427.0
1841,10958/7,10958,7,30.0,6,0.0,0,15,0,180.0
1842,10958/72,10958,72,34.8,5,0.0,0,14,0,174.0
1843,10959/75,10959,75,7.75,20,0.15,0,125,0,131.75
1844,10960/24,10960,24,4.5,10,0.25,1,20,1,33.75
1845,10960/41,10960,41,9.65,24,0.0,0,85,0,231.60000000000002
1846,10961/52,10961,52,7.0,6,0.05,0,38,0,39.9
1847,10961/76,10961,76,18.0,60,0.0,0,57,0,1080.0
1848,10962/7,10962,7,30.0,45,0.0,0,15,0,1350.0
1849,10962/13,10962,13,6.0,77,0.0,0,24,0,462.0
1850,10962/53,10962,53,32.8,20,0.0,1,0,1,656.0
1851,10962/69,10962,69,36.0,9,0.0,0,26,0,324.0
1852,10962/76,10962,76,18.0,44,0.0,0,57,0,792.0
1853,10963/60,10963,60,34.0,2,0.15,0,19,0,57.8
1854,10964/18,10964,18,62.5,6,0.0,0,42,0,375.0
1855,10964/38,10964,38,263.5,5,0.0,0,17,0,1317.5
1856,10964/69,10964,69,36.0,10,0.0,0,26,0,360.0
1857,10965/51,10965,51,53.0,16,0.0,0,20,0,848.0
1858,10966/37,10966,37,26.0,8,0.0,0,11,0,208.0
1859,10966/56,10966,56,38.0,12,0.15,0,21,0,387.59999999999997
1860,10966/62,10966,62,49.3,12,0.15,0,17,0,502.8599999999999
1861,10967/19,10967,19,9.2,12,0.0,0,25,0,110.39999999999999
1862,10967/49,10967,49,20.0,40,0.0,0,10,0,800.0
1863,10968/12,10968,12,38.0,30,0.0,0,86,0,1140.0
1864,10968/24,10968,24,4.5,30,0.0,1,20,1,135.0
1865,10968/64,10968,64,33.25,4,0.0,0,22,0,133.0
1866,10969/46,10969,46,12.0,9,0.0,0,95,0,108.0
1867,10970/52,10970,52,7.0,40,0.2,0,38,0,224.00000000000003
1868,10971/29,10971,29,123.79,14,0.0,1,0,1,1733.0600000000002
1869,10972/17,10972,17,39.0,6,0.0,1,0,1,234.0
1870,10972/33,10972,33,2.5,7,0.0,0,112,0,17.5
1871,10973/26,10973,26,31.23,5,0.0,0,15,0,156.15
1872,10973/41,10973,41,9.65,6,0.0,0,85,0,57.900000000000006
1873,10973/75,10973,75,7.75,10,0.0,0,125,0,77.5
1874,10974/63,10974,63,43.9,10,0.0,0,24,0,439.0
1875,10975/8,10975,8,40.0,16,0.0,0,6,0,640.0
1876,10975/75,10975,75,7.75,10,0.0,0,125,0,77.5
1877,10976/28,10976,28,45.6,20,0.0,1,26,1,912.0
1878,10977/39,10977,39,18.0,30,0.0,0,69,0,540.0
1879,10977/47,10977,47,9.5,30,0.0,0,36,0,285.0
1880,10977/51,10977,51,53.0,10,0.0,0,20,0,530.0
1881,10977/63,10977,63,43.9,20,0.0,0,24,0,878.0
1882,10978/8,10978,8,40.0,20,0.15,0,6,0,680.0
1883,10978/21,10978,21,10.0,40,0.15,0,3,0,340.0
1884,10978/40,10978,40,18.4,10,0.0,0,123,0,184.0
1885,10978/44,10978,44,19.45,6,0.15,0,27,0,99.195
1886,10979/7,10979,7,30.0,18,0.0,0,15,0,540.0
1887,10979/12,10979,12,38.0,20,0.0,0,86,0,760.0
1888,10979/24,10979,24,4.5,80,0.0,1,20,1,360.0
1889,10979/27,10979,27,43.9,30,0.0,0,49,0,1317.0
1890,10979/31,10979,31,12.5,24,0.0,0,0,1,300.0
1891,10979/63,10979,63,43.9,35,0.0,0,24,0,1536.5
1892,10980/75,10980,75,7.75,40,0.2,0,125,0,248.0
1893,10981/38,10981,38,263.5,60,0.0,0,17,0,15810.0
1894,10982/7,10982,7,30.0,20,0.0,0,15,0,600.0
1895,10982/43,10982,43,46.0,9,0.0,0,17,0,414.0
1896,10983/13,10983,13,6.0,84,0.15,0,24,0,428.4
1897,10983/57,10983,57,19.5,15,0.0,0,36,0,292.5
1898,10984/16,10984,16,17.45,55,0.0,0,29,0,959.75
1899,10984/24,10984,24,4.5,20,0.0,1,20,1,90.0
1900,10984/36,10984,36,19.0,40,0.0,0,112,0,760.0
1901,10985/16,10985,16,17.45,36,0.1,0,29,0,565.38
1902,10985/18,10985,18,62.5,8,0.1,0,42,0,450.0
1903,10985/32,10985,32,32.0,35,0.1,0,9,0,1008.0
1904,10986/11,10986,11,21.0,30,0.0,0,22,0,630.0
1905,10986/20,10986,20,81.0,15,0.0,0,40,0,1215.0
1906,10986/76,10986,76,18.0,10,0.0,0,57,0,180.0
1907,10986/77,10986,77,13.0,15,0.0,0,32,0,195.0
1908,10987/7,10987,7,30.0,60,0.0,0,15,0,1800.0
1909,10987/43,10987,43,46.0,6,0.0,0,17,0,276.0
1910,10987/72,10987,72,34.8,20,0.0,0,14,0,696.0
1911,10988/7,10988,7,30.0,60,0.0,0,15,0,1800.0
1912,10988/62,10988,62,49.3,40,0.1,0,17,0,1774.8
1913,10989/6,10989,6,25.0,40,0.0,0,120,0,1000.0
1914,10989/11,10989,11,21.0,15,0.0,0,22,0,315.0
1915,10989/41,10989,41,9.65,4,0.0,0,85,0,38.6
1916,10990/21,10990,21,10.0,65,0.0,0,3,0,650.0
1917,10990/34,10990,34,14.0,60,0.15,0,111,0,714.0
1918,10990/55,10990,55,24.0,65,0.15,0,115,0,1326.0
1919,10990/61,10990,61,28.5,66,0.15,0,113,0,1598.85
1920,10991/2,10991,2,19.0,50,0.2,0,17,0,760.0
1921,10991/70,10991,70,15.0,20,0.2,0,15,0,240.0
1922,10991/76,10991,76,18.0,90,0.2,0,57,0,1296.0
1923,10992/72,10992,72,34.8,2,0.0,0,14,0,69.6
1924,10993/29,10993,29,123.79,50,0.25,1,0,1,4642.125
1925,10993/41,10993,41,9.65,35,0.25,0,85,0,253.31250000000003
1926,10994/59,10994,59,55.0,18,0.05,0,79,0,940.5
1927,10995/51,10995,51,53.0,20,0.0,0,20,0,1060.0
1928,10995/60,10995,60,34.0,4,0.0,0,19,0,136.0
1929,10996/42,10996,42,14.0,40,0.0,1,26,1,560.0
1930,10997/32,10997,32,32.0,50,0.0,0,9,0,1600.0
1931,10997/46,10997,46,12.0,20,0.25,0,95,0,180.0
1932,10997/52,10997,52,7.0,20,0.25,0,38,0,105.0
1933,10998/24,10998,24,4.5,12,0.0,1,20,1,54.0
1934,10998/61,10998,61,28.5,7,0.0,0,113,0,199.5
1935,10998/74,10998,74,10.0,20,0.0,0,4,0,200.0
1936,10998/75,10998,75,7.75,30,0.0,0,125,0,232.5
1937,10999/41,10999,41,9.65,20,0.05,0,85,0,183.35000000000002
1938,10999/51,10999,51,53.0,15,0.05,0,20,0,755.2499999999999
1939,10999/77,10999,77,13.0,21,0.05,0,32,0,259.34999999999997
1940,11000/4,11000,4,22.0,25,0.25,0,53,0,412.5
1941,11000/24,11000,24,4.5,30,0.25,1,20,1,101.25
1942,11000/77,11000,77,13.0,30,0.0,0,32,0,390.0
1943,11001/7,11001,7,30.0,60,0.0,0,15,0,1800.0
1944,11001/22,11001,22,21.0,25,0.0,0,104,0,525.0
1945,11001/46,11001,46,12.0,25,0.0,0,95,0,300.0
1946,11001/55,11001,55,24.0,6,0.0,0,115,0,144.0
1947,11002/13,11002,13,6.0,56,0.0,0,24,0,336.0
1948,11002/35,11002,35,18.0,15,0.15,0,20,0,229.49999999999997
1949,11002/42,11002,42,14.0,24,0.15,1,26,1,285.6
1950,11002/55,11002,55,24.0,40,0.0,0,115,0,960.0
1951,11003/1,11003,1,18.0,4,0.0,0,39,0,72.0
1952,11003/40,11003,40,18.4,10,0.0,0,123,0,184.0
1953,11003/52,11003,52,7.0,10,0.0,0,38,0,70.0
1954,11004/26,11004,26,31.23,6,0.0,0,15,0,187.38
1955,11004/76,11004,76,18.0,6,0.0,0,57,0,108.0
1956,11005/1,11005,1,18.0,2,0.0,0,39,0,36.0
1957,11005/59,11005,59,55.0,10,0.0,0,79,0,550.0
1958,11006/1,11006,1,18.0,8,0.0,0,39,0,144.0
1959,11006/29,11006,29,123.79,2,0.25,1,0,1,185.685
1960,11007/8,11007,8,40.0,30,0.0,0,6,0,1200.0
1961,11007/29,11007,29,123.79,10,0.0,1,0,1,1237.9
1962,11007/42,11007,42,14.0,14,0.0,1,26,1,196.0
1963,11008/28,11008,28,45.6,70,0.05,1,26,1,3032.4
1964,11008/34,11008,34,14.0,90,0.05,0,111,0,1197.0
1965,11008/71,11008,71,21.5,21,0.0,0,26,0,451.5
1966,11009/24,11009,24,4.5,12,0.0,1,20,1,54.0
1967,11009/36,11009,36,19.0,18,0.25,0,112,0,256.5
1968,11009/60,11009,60,34.0,9,0.0,0,19,0,306.0
1969,11010/7,11010,7,30.0,20,0.0,0,15,0,600.0
1970,11010/24,11010,24,4.5,10,0.0,1,20,1,45.0
1971,11011/58,11011,58,13.25,40,0.05,0,62,0,503.49999999999994
1972,11011/71,11011,71,21.5,20,0.0,0,26,0,430.0
1973,11012/19,11012,19,9.2,50,0.05,0,25,0,436.99999999999994
1974,11012/60,11012,60,34.0,36,0.05,0,19,0,1162.8
1975,11012/71,11012,71,21.5,60,0.05,0,26,0,1225.5
1976,11013/23,11013,23,9.0,10,0.0,0,61,0,90.0
1977,11013/42,11013,42,14.0,4,0.0,1,26,1,56.0
1978,11013/45,11013,45,9.5,20,0.0,0,5,0,190.0
1979,11013/68,11013,68,12.5,2,0.0,0,6,0,25.0
1980,11014/41,11014,41,9.65,28,0.1,0,85,0,243.18
1981,11015/30,11015,30,25.89,15,0.0,0,10,0,388.35
1982,11015/77,11015,77,13.0,18,0.0,0,32,0,234.0
1983,11016/31,11016,31,12.5,15,0.0,0,0,1,187.5
1984,11016/36,11016,36,19.0,16,0.0,0,112,0,304.0
1985,11017/3,11017,3,10.0,25,0.0,0,13,0,250.0
1986,11017/59,11017,59,55.0,110,0.0,0,79,0,6050.0
1987,11017/70,11017,70,15.0,30,0.0,0,15,0,450.0
1988,11018/12,11018,12,38.0,20,0.0,0,86,0,760.0
1989,11018/18,11018,18,62.5,10,0.0,0,42,0,625.0
1990,11018/56,11018,56,38.0,5,0.0,0,21,0,190.0
1991,11019/46,11019,46,12.0,3,0.0,0,95,0,36.0
1992,11019/49,11019,49,20.0,2,0.0,0,10,0,40.0
1993,11020/10,11020,10,31.0,24,0.15,0,31,0,632.4
1994,11021/2,11021,2,19.0,11,0.25,0,17,0,156.75
1995,11021/20,11021,20,81.0,15,0.0,0,40,0,1215.0
1996,11021/26,11021,26,31.23,63,0.0,0,15,0,1967.49
1997,11021/51,11021,51,53.0,44,0.25,0,20,0,1749.0
1998,11021/72,11021,72,34.8,35,0.0,0,14,0,1218.0
1999,11022/19,11022,19,9.2,35,0.0,0,25,0,322.0
2000,11022/69,11022,69,36.0,30,0.0,0,26,0,1080.0
2001,11023/7,11023,7,30.0,4,0.0,0,15,0,120.0
2002,11023/43,11023,43,46.0,30,0.0,0,17,0,1380.0
2003,11024/26,11024,26,31.23,12,0.0,0,15,0,374.76
2004,11024/33,11024,33,2.5,30,0.0,0,112,0,75.0
2005,11024/65,11024,65,21.05,21,0.0,0,76,0,442.05
2006,11024/71,11024,71,21.5,50,0.0,0,26,0,1075.0
2007,11025/1,11025,1,18.0,10,0.1,0,39,0,162.0
2008,11025/13,11025,13,6.0,20,0.1,0,24,0,108.0
2009,11026/18,11026,18,62.5,8,0.0,0,42,0,500.0
2010,11026/51,11026,51,53.0,10,0.0,0,20,0,530.0
2011,11027/24,11027,24,4.5,30,0.25,1,20,1,101.25
2012,11027/62,11027,62,49.3,21,0.25,0,17,0,776.4749999999999
2013,11028/55,11028,55,24.0,35,0.0,0,115,0,840.0
2014,11028/59,11028,59,55.0,24,0.0,0,79,0,1320.0
2015,11029/56,11029,56,38.0,20,0.0,0,21,0,760.0
2016,11029/63,11029,63,43.9,12,0.0,0,24,0,526.8
2017,11030/2,11030,2,19.0,100,0.25,0,17,0,1425.0
2018,11030/5,11030,5,21.35,70,0.0,1,0,1,1494.5
2019,11030/29,11030,29,123.79,60,0.25,1,0,1,5570.55
2020,11030/59,11030,59,55.0,100,0.25,0,79,0,4125.0
2021,11031/1,11031,1,18.0,45,0.0,0,39,0,810.0
2022,11031/13,11031,13,6.0,80,0.0,0,24,0,480.0
2023,11031/24,11031,24,4.5,21,0.0,1,20,1,94.5
2024,11031/64,11031,64,33.25,20,0.0,0,22,0,665.0
2025,11031/71,11031,71,21.5,16,0.0,0,26,0,344.0
2026,11032/36,11032,36,19.0,35,0.0,0,112,0,665.0
2027,11032/38,11032,38,263.5,25,0.0,0,17,0,6587.5
2028,11032/59,11032,59,55.0,30,0.0,0,79,0,1650.0
2029,11033/53,11033,53,32.8,70,0.1,1,0,1,2066.4
2030,11033/69,11033,69,36.0,36,0.1,0,26,0,1166.3999999999999
2031,11034/21,11034,21,10.0,15,0.1,0,3,0,135.0
2032,11034/44,11034,44,19.45,12,0.0,0,27,0,233.39999999999998
2033,11034/61,11034,61,28.5,6,0.0,0,113,0,171.0
2034,11035/1,11035,1,18.0,10,0.0,0,39,0,180.0
2035,11035/35,11035,35,18.0,60,0.0,0,20,0,1080.0
2036,11035/42,11035,42,14.0,30,0.0,1,26,1,420.0
2037,11035/54,11035,54,7.45,10,0.0,0,21,0,74.5
2038,11036/13,11036,13,6.0,7,0.0,0,24,0,42.0
2039,11036/59,11036,59,55.0,30,0.0,0,79,0,1650.0
2040,11037/70,11037,70,15.0,4,0.0,0,15,0,60.0
2041,11038/40,11038,40,18.4,5,0.2,0,123,0,73.6
2042,11038/52,11038,52,7.0,2,0.0,0,38,0,14.0
2043,11038/71,11038,71,21.5,30,0.0,0,26,0,645.0
2044,11039/28,11039,28,45.6,20,0.0,1,26,1,912.0
2045,11039/35,11039,35,18.0,24,0.0,0,20,0,432.0
2046,11039/49,11039,49,20.0,60,0.0,0,10,0,1200.0
2047,11039/57,11039,57,19.5,28,0.0,0,36,0,546.0
2048,11040/21,11040,21,10.0,20,0.0,0,3,0,200.0
2049,11041/2,11041,2,19.0,30,0.2,0,17,0,456.00000000000006
2050,11041/63,11041,63,43.9,30,0.0,0,24,0,1317.0
2051,11042/44,11042,44,19.45,15,0.0,0,27,0,291.75
2052,11042/61,11042,61,28.5,4,0.0,0,113,0,114.0
2053,11043/11,11043,11,21.0,10,0.0,0,22,0,210.0
2054,11044/62,11044,62,49.3,12,0.0,0,17,0,591.5999999999999
2055,11045/33,11045,33,2.5,15,0.0,0,112,0,37.5
2056,11045/51,11045,51,53.0,24,0.0,0,20,0,1272.0
2057,11046/12,11046,12,38.0,20,0.05,0,86,0,722.0
2058,11046/32,11046,32,32.0,15,0.05,0,9,0,456.0
2059,11046/35,11046,35,18.0,18,0.05,0,20,0,307.79999999999995
2060,11047/1,11047,1,18.0,25,0.25,0,39,0,337.5
2061,11047/5,11047,5,21.35,30,0.25,1,0,1,480.3750000000001
2062,11048/68,11048,68,12.5,42,0.0,0,6,0,525.0
2063,11049/2,11049,2,19.0,10,0.2,0,17,0,152.0
2064,11049/12,11049,12,38.0,4,0.2,0,86,0,121.60000000000001
2065,11050/76,11050,76,18.0,50,0.1,0,57,0,810.0
2066,11051/24,11051,24,4.5,10,0.2,1,20,1,36.0
2067,11052/43,11052,43,46.0,30,0.2,0,17,0,1104.0000000000002
2068,11052/61,11052,61,28.5,10,0.2,0,113,0,228.0
2069,11053/18,11053,18,62.5,35,0.2,0,42,0,1750.0
2070,11053/32,11053,32,32.0,20,0.0,0,9,0,640.0
2071,11053/64,11053,64,33.25,25,0.2,0,22,0,665.0
2072,11054/33,11054,33,2.5,10,0.0,0,112,0,25.0
2073,11054/67,11054,67,14.0,20,0.0,0,52,0,280.0
2074,11055/24,11055,24,4.5,15,0.0,1,20,1,67.5
2075,11055/25,11055,25,14.0,15,0.0,0,76,0,210.0
2076,11055/51,11055,51,53.0,20,0.0,0,20,0,1060.0
2077,11055/57,11055,57,19.5,20,0.0,0,36,0,390.0
2078,11056/7,11056,7,30.0,40,0.0,0,15,0,1200.0
2079,11056/55,11056,55,24.0,35,0.0,0,115,0,840.0
2080,11056/60,11056,60,34.0,50,0.0,0,19,0,1700.0
2081,11057/70,11057,70,15.0,3,0.0,0,15,0,45.0
2082,11058/21,11058,21,10.0,3,0.0,0,3,0,30.0
2083,11058/60,11058,60,34.0,21,0.0,0,19,0,714.0
2084,11058/61,11058,61,28.5,4,0.0,0,113,0,114.0
2085,11059/13,11059,13,6.0,30,0.0,0,24,0,180.0
2086,11059/17,11059,17,39.0,12,0.0,1,0,1,468.0
2087,11059/60,11059,60,34.0,35,0.0,0,19,0,1190.0
2088,11060/60,11060,60,34.0,4,0.0,0,19,0,136.0
2089,11060/77,11060,77,13.0,10,0.0,0,32,0,130.0
2090,11061/60,11061,60,34.0,15,0.0,0,19,0,510.0
